Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2001,1,17,3,1815,1725,2032,1930,US,510,N880дв,137,125,103,62,50,PHL,IND,587,8,26,0,NA,0,NA,NA,NA,NA,NA
2001,1,18,4,1810,1725,2045,1930,US,510,N883дв,155,125,117,75,45,PHL,IND,587,9,29,0,NA,0,NA,NA,NA,NA,NA
2001,1,19,5,1812,1725,2048,1930,US,510,N859дв,156,125,114,78,47,PHL,IND,587,11,31,0,NA,0,NA,NA,NA,NA,NA
2001,1,20,6,NA,1725,NA,1930,US,510,дNKNOж,NA,125,NA,NA,NA,PHL,IND,587,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,1,21,7,1732,1725,1931,1930,US,510,N897дв,119,125,93,1,7,PHL,IND,587,8,18,0,NA,0,NA,NA,NA,NA,NA
2001,1,22,1,NA,1725,NA,1930,US,510,дNKNOж,NA,125,NA,NA,NA,PHL,IND,587,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,1,23,2,1721,1725,1917,1930,US,510,N884дв,116,125,94,-13,-4,PHL,IND,587,8,14,0,NA,0,NA,NA,NA,NA,NA
2001,1,24,3,1717,1725,1914,1930,US,510,N862дв,117,125,101,-16,-8,PHL,IND,587,4,12,0,NA,0,NA,NA,NA,NA,NA
2001,1,25,4,1719,1725,1913,1930,US,510,N867дв,114,125,92,-17,-6,PHL,IND,587,7,15,0,NA,0,NA,NA,NA,NA,NA
2001,1,26,5,1722,1725,1933,1930,US,510,N850дв,131,125,100,3,-3,PHL,IND,587,12,19,0,NA,0,NA,NA,NA,NA,NA
2001,1,27,6,1719,1725,1926,1930,US,510,N897дв,127,125,103,-4,-6,PHL,IND,587,8,16,0,NA,0,NA,NA,NA,NA,NA
2001,1,28,7,1718,1725,1924,1930,US,510,N898дв,126,125,107,-6,-7,PHL,IND,587,10,9,0,NA,0,NA,NA,NA,NA,NA
2001,1,29,1,1747,1725,2024,1930,US,510,N885дв,157,125,100,54,22,PHL,IND,587,4,53,0,NA,0,NA,NA,NA,NA,NA
2001,1,30,2,1747,1725,1947,1930,US,510,N892дв,120,125,102,17,22,PHL,IND,587,6,12,0,NA,0,NA,NA,NA,NA,NA
2001,1,31,3,1722,1725,1930,1930,US,510,N856дв,128,125,100,0,-3,PHL,IND,587,7,21,0,NA,0,NA,NA,NA,NA,NA
2001,1,1,1,1537,1540,1638,1638,US,510,N884дв,61,58,50,0,-3,RIC,PHL,198,4,7,0,NA,0,NA,NA,NA,NA,NA
2001,1,2,2,1618,1540,1718,1638,US,510,N896дв,60,58,47,40,38,RIC,PHL,198,4,9,0,NA,0,NA,NA,NA,NA,NA
2001,1,3,3,1536,1540,1635,1638,US,510,N882дв,59,58,45,-3,-4,RIC,PHL,198,4,10,0,NA,0,NA,NA,NA,NA,NA
2001,1,4,4,1538,1540,1642,1638,US,510,N859дв,64,58,42,4,-2,RIC,PHL,198,14,8,0,NA,0,NA,NA,NA,NA,NA
2001,1,5,5,NA,1540,NA,1638,US,510,дNKNOж,NA,58,NA,NA,NA,RIC,PHL,198,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,1,6,6,1534,1540,1649,1638,US,510,N867дв,75,58,43,11,-6,RIC,PHL,198,21,11,0,NA,0,NA,NA,NA,NA,NA
2001,1,7,7,1534,1540,1637,1639,US,510,N885дв,63,59,47,-2,-6,RIC,PHL,198,7,9,0,NA,0,NA,NA,NA,NA,NA
2001,1,8,1,NA,1540,NA,1639,US,510,дNKNOж,NA,59,NA,NA,NA,RIC,PHL,198,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,1,9,2,1537,1540,1635,1639,US,510,N892дв,58,59,45,-4,-3,RIC,PHL,198,5,8,0,NA,0,NA,NA,NA,NA,NA
2001,1,10,3,1536,1540,1638,1639,US,510,N862дв,62,59,49,-1,-4,RIC,PHL,198,4,9,0,NA,0,NA,NA,NA,NA,NA
2001,1,11,4,1535,1540,1658,1639,US,510,N865дв,83,59,45,19,-5,RIC,PHL,198,15,23,0,NA,0,NA,NA,NA,NA,NA
2001,1,12,5,1551,1540,1657,1639,US,510,N898дв,66,59,44,18,11,RIC,PHL,198,13,9,0,NA,0,NA,NA,NA,NA,NA
2001,1,13,6,1534,1540,1636,1639,US,510,N884дв,62,59,45,-3,-6,RIC,PHL,198,9,8,0,NA,0,NA,NA,NA,NA,NA
2001,1,14,7,1537,1540,1628,1639,US,510,N865дв,51,59,35,-11,-3,RIC,PHL,198,8,8,0,NA,0,NA,NA,NA,NA,NA
2001,1,15,1,1546,1540,1643,1639,US,510,N856дв,57,59,40,4,6,RIC,PHL,198,7,10,0,NA,0,NA,NA,NA,NA,NA
2001,1,16,2,1541,1540,1643,1639,US,510,N880дв,62,59,49,4,1,RIC,PHL,198,5,8,0,NA,0,NA,NA,NA,NA,NA
2001,1,17,3,1638,1540,1734,1639,US,510,N880дв,56,59,39,55,58,RIC,PHL,198,8,9,0,NA,0,NA,NA,NA,NA,NA
2001,1,18,4,1623,1540,1740,1639,US,510,N883дв,77,59,53,61,43,RIC,PHL,198,12,12,0,NA,0,NA,NA,NA,NA,NA
2001,1,19,5,1643,1540,1736,1639,US,510,N859дв,53,59,33,57,63,RIC,PHL,198,9,11,0,NA,0,NA,NA,NA,NA,NA
2001,1,20,6,1602,1540,1807,1639,US,510,N885дв,125,59,107,88,22,RIC,PHL,198,6,12,0,NA,0,NA,NA,NA,NA,NA
2001,1,21,7,1535,1540,1633,1639,US,510,N897дв,58,59,44,-6,-5,RIC,PHL,198,5,9,0,NA,0,NA,NA,NA,NA,NA
2001,1,22,1,1548,1540,1708,1639,US,510,N853дв,80,59,45,29,8,RIC,PHL,198,25,10,0,NA,0,NA,NA,NA,NA,NA
2001,1,23,2,1537,1540,1639,1639,US,510,N884дв,62,59,48,0,-3,RIC,PHL,198,5,9,0,NA,0,NA,NA,NA,NA,NA
2001,1,24,3,1535,1540,1634,1639,US,510,N862дв,59,59,46,-5,-5,RIC,PHL,198,4,9,0,NA,0,NA,NA,NA,NA,NA
2001,1,25,4,1534,1540,1639,1639,US,510,N867дв,65,59,44,0,-6,RIC,PHL,198,11,10,0,NA,0,NA,NA,NA,NA,NA
2001,1,26,5,1535,1540,1643,1639,US,510,N850дв,68,59,44,4,-5,RIC,PHL,198,11,13,0,NA,0,NA,NA,NA,NA,NA
2001,1,27,6,1535,1540,1634,1639,US,510,N897дв,59,59,43,-5,-5,RIC,PHL,198,8,8,0,NA,0,NA,NA,NA,NA,NA
2001,1,28,7,1534,1540,1638,1639,US,510,N898дв,64,59,52,-1,-6,RIC,PHL,198,4,8,0,NA,0,NA,NA,NA,NA,NA
2001,1,29,1,1539,1540,1653,1639,US,510,N885дв,74,59,53,14,-1,RIC,PHL,198,10,11,0,NA,0,NA,NA,NA,NA,NA
2001,1,30,2,1630,1540,1725,1639,US,510,N892дв,55,59,45,46,50,RIC,PHL,198,3,7,0,NA,0,NA,NA,NA,NA,NA
2001,1,31,3,1537,1540,1643,1639,US,510,N856дв,66,59,51,4,-3,RIC,PHL,198,5,10,0,NA,0,NA,NA,NA,NA,NA
2001,1,1,1,1457,1500,1628,1639,US,511,N514Aд,91,99,74,-11,-3,PVD,PIT,467,7,10,0,NA,0,NA,NA,NA,NA,NA
2001,1,2,2,1521,1500,1643,1639,US,511,N335дв,82,99,67,4,21,PVD,PIT,467,6,9,0,NA,0,NA,NA,NA,NA,NA
2001,1,3,3,1458,1500,1637,1639,US,511,N576дв,99,99,77,-2,-2,PVD,PIT,467,7,15,0,NA,0,NA,NA,NA,NA,NA
2001,1,4,4,1456,1500,1641,1639,US,511,N521Aд,105,99,77,2,-4,PVD,PIT,467,13,15,0,NA,0,NA,NA,NA,NA,NA
2001,1,5,5,1454,1500,1632,1639,US,511,N524Aд,98,99,77,-7,-6,PVD,PIT,467,5,16,0,NA,0,NA,NA,NA,NA,NA
2001,1,6,6,1545,1500,1716,1639,US,511,N760дж,91,99,73,37,45,PVD,PIT,467,6,12,0,NA,0,NA,NA,NA,NA,NA
2001,1,7,7,1456,1500,1634,1639,US,511,N587дв,98,99,83,-5,-4,PVD,PIT,467,5,10,0,NA,0,NA,NA,NA,NA,NA
2001,1,8,1,1457,1500,1636,1639,US,511,N373дв,99,99,84,-3,-3,PVD,PIT,467,6,9,0,NA,0,NA,NA,NA,NA,NA
2001,1,9,2,1456,1500,1626,1639,US,511,N342дв,90,99,71,-13,-4,PVD,PIT,467,6,13,0,NA,0,NA,NA,NA,NA,NA
2001,1,10,3,1453,1500,1620,1639,US,511,N516Aд,87,99,73,-19,-7,PVD,PIT,467,5,9,0,NA,0,NA,NA,NA,NA,NA
2001,1,11,4,1532,1500,1709,1639,US,511,N384дв,97,99,79,30,32,PVD,PIT,467,6,12,0,NA,0,NA,NA,NA,NA,NA
2001,1,12,5,1456,1500,1623,1639,US,511,N505Aд,87,99,71,-16,-4,PVD,PIT,467,7,9,0,NA,0,NA,NA,NA,NA,NA
2001,1,13,6,1455,1500,1629,1639,US,511,N589дв,94,99,76,-10,-5,PVD,PIT,467,6,12,0,NA,0,NA,NA,NA,NA,NA
2001,1,14,7,1455,1500,1634,1639,US,511,N373дв,99,99,83,-5,-5,PVD,PIT,467,6,10,0,NA,0,NA,NA,NA,NA,NA
2001,1,15,1,1459,1500,1642,1639,US,511,N511Aд,103,99,82,3,-1,PVD,PIT,467,6,15,0,NA,0,NA,NA,NA,NA,NA
2001,1,16,2,1454,1500,1640,1639,US,511,N334дв,106,99,82,1,-6,PVD,PIT,467,6,18,0,NA,0,NA,NA,NA,NA,NA
2001,1,17,3,1452,1500,1637,1639,US,511,N383дв,105,99,84,-2,-8,PVD,PIT,467,9,12,0,NA,0,NA,NA,NA,NA,NA
2001,1,18,4,1455,1500,1638,1639,US,511,N591дв,103,99,86,-1,-5,PVD,PIT,467,5,12,0,NA,0,NA,NA,NA,NA,NA
2001,1,19,5,1510,1500,1658,1639,US,511,N514Aд,108,99,94,19,10,PVD,PIT,467,5,9,0,NA,0,NA,NA,NA,NA,NA
2001,1,20,6,1457,1500,1641,1639,US,511,N524Aд,104,99,86,2,-3,PVD,PIT,467,7,11,0,NA,0,NA,NA,NA,NA,NA
2001,1,21,7,1502,1500,1642,1639,US,511,N563дв,100,99,77,3,2,PVD,PIT,467,7,16,0,NA,0,NA,NA,NA,NA,NA
2001,1,22,1,1456,1500,1626,1639,US,511,N346дв,90,99,74,-13,-4,PVD,PIT,467,7,9,0,NA,0,NA,NA,NA,NA,NA
2001,1,23,2,1455,1500,1631,1639,US,511,N589дв,96,99,82,-8,-5,PVD,PIT,467,5,9,0,NA,0,NA,NA,NA,NA,NA
2001,1,24,3,1458,1500,1636,1639,US,511,N339дв,98,99,82,-3,-2,PVD,PIT,467,6,10,0,NA,0,NA,NA,NA,NA,NA
2001,1,25,4,1459,1500,1639,1639,US,511,N384дв,100,99,76,0,-1,PVD,PIT,467,10,14,0,NA,0,NA,NA,NA,NA,NA
2001,1,26,5,1506,1500,1638,1639,US,511,N389дв,92,99,80,-1,6,PVD,PIT,467,5,7,0,NA,0,NA,NA,NA,NA,NA
2001,1,27,6,1459,1500,1630,1639,US,511,N349дв,91,99,77,-9,-1,PVD,PIT,467,5,9,0,NA,0,NA,NA,NA,NA,NA
2001,1,28,7,1456,1500,1635,1639,US,511,N586дв,99,99,81,-4,-4,PVD,PIT,467,6,12,0,NA,0,NA,NA,NA,NA,NA
2001,1,29,1,1500,1500,1633,1639,US,511,N341дв,93,99,78,-6,0,PVD,PIT,467,5,10,0,NA,0,NA,NA,NA,NA,NA
2001,1,30,2,1455,1500,1643,1639,US,511,N338дв,108,99,82,4,-5,PVD,PIT,467,14,12,0,NA,0,NA,NA,NA,NA,NA
2001,1,31,3,1455,1500,1638,1639,US,511,N517Aд,103,99,82,-1,-5,PVD,PIT,467,8,13,0,NA,0,NA,NA,NA,NA,NA
2001,1,1,1,1351,1345,1548,1551,US,512,N448дв,117,126,97,-3,6,CLT,BOS,728,8,12,0,NA,0,NA,NA,NA,NA,NA
2001,1,2,2,1348,1345,1603,1551,US,512,N785Aд,135,126,104,12,3,CLT,BOS,728,12,19,0,NA,0,NA,NA,NA,NA,NA
2001,1,3,3,1402,1345,1620,1551,US,512,N442дв,138,126,110,29,17,CLT,BOS,728,13,15,0,NA,0,NA,NA,NA,NA,NA
2001,1,4,4,NA,1345,NA,1551,US,512,дNKNOж,NA,126,NA,NA,NA,CLT,BOS,728,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,1,5,5,1342,1345,1538,1551,US,512,N437дв,116,126,90,-13,-3,CLT,BOS,728,9,17,0,NA,0,NA,NA,NA,NA,NA
2001,1,6,6,NA,1345,NA,1551,US,512,дNKNOж,NA,126,NA,NA,NA,CLT,BOS,728,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,1,8,1,1342,1345,1525,1554,US,512,N405дв,103,129,84,-29,-3,CLT,BOS,728,10,9,0,NA,0,NA,NA,NA,NA,NA
2001,1,9,2,NA,1345,NA,1554,US,512,дNKNOж,NA,129,NA,NA,NA,CLT,BOS,728,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,1,10,3,1339,1345,1600,1554,US,512,N429дв,141,129,112,6,-6,CLT,BOS,728,9,20,0,NA,0,NA,NA,NA,NA,NA
2001,1,11,4,1343,1345,1608,1554,US,512,N419дв,145,129,113,14,-2,CLT,BOS,728,8,24,0,NA,0,NA,NA,NA,NA,NA
2001,1,12,5,1342,1345,1558,1554,US,512,N407дв,136,129,101,4,-3,CLT,BOS,728,8,27,0,NA,0,NA,NA,NA,NA,NA
2001,1,13,6,1352,1345,1600,1554,US,512,N423дв,128,129,104,6,7,CLT,BOS,728,5,19,0,NA,0,NA,NA,NA,NA,NA
2001,1,15,1,NA,1345,NA,1554,US,512,дNKNOж,NA,129,NA,NA,NA,CLT,BOS,728,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,1,16,2,1416,1345,1623,1554,US,512,N427дв,127,129,102,29,31,CLT,BOS,728,8,17,0,NA,0,NA,NA,NA,NA,NA
2001,1,17,3,1338,1345,1547,1554,US,512,N435дв,129,129,100,-7,-7,CLT,BOS,728,10,19,0,NA,0,NA,NA,NA,NA,NA
2001,1,18,4,NA,1345,NA,1554,US,512,дNKNOж,NA,129,NA,NA,NA,CLT,BOS,728,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,1,19,5,1404,1345,1645,1554,US,512,N412дв,161,129,111,51,19,CLT,BOS,728,11,39,0,NA,0,NA,NA,NA,NA,NA
2001,1,20,6,1338,1345,1521,1554,US,512,N438дв,103,129,80,-33,-7,CLT,BOS,728,8,15,0,NA,0,NA,NA,NA,NA,NA
2001,1,22,1,1340,1345,1553,1554,US,512,N439дв,133,129,90,-1,-5,CLT,BOS,728,13,30,0,NA,0,NA,NA,NA,NA,NA
2001,1,23,2,1342,1345,1607,1554,US,512,N424дв,145,129,107,13,-3,CLT,BOS,728,9,29,0,NA,0,NA,NA,NA,NA,NA
2001,1,24,3,1341,1345,1551,1554,US,512,N407дв,130,129,96,-3,-4,CLT,BOS,728,9,25,0,NA,0,NA,NA,NA,NA,NA
2001,1,25,4,1340,1345,1551,1554,US,512,N423дв,131,129,102,-3,-5,CLT,BOS,728,11,18,0,NA,0,NA,NA,NA,NA,NA
2001,1,26,5,1341,1345,1608,1554,US,512,N404дв,147,129,104,14,-4,CLT,BOS,728,8,35,0,NA,0,NA,NA,NA,NA,NA
2001,1,27,6,1344,1345,1543,1554,US,512,N433дв,119,129,95,-11,-1,CLT,BOS,728,6,18,0,NA,0,NA,NA,NA,NA,NA
2001,1,29,1,1423,1345,1624,1554,US,512,N428дв,121,129,107,30,38,CLT,BOS,728,5,9,0,NA,0,NA,NA,NA,NA,NA
2001,1,30,2,1412,1345,1650,1554,US,512,N423дв,158,129,110,56,27,CLT,BOS,728,9,39,0,NA,0,NA,NA,NA,NA,NA
2001,1,31,3,NA,1345,NA,1554,US,512,дNKNOж,NA,129,NA,NA,NA,CLT,BOS,728,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,1,1,1,1231,1215,1309,1255,US,512,N518Aд,38,40,22,14,16,GSP,CLT,75,3,13,0,NA,0,NA,NA,NA,NA,NA
2001,1,2,2,NA,1215,NA,1255,US,512,дNKNOж,NA,40,NA,NA,NA,GSP,CLT,75,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,1,3,3,1212,1215,1254,1255,US,512,N442дв,42,40,27,-1,-3,GSP,CLT,75,6,9,0,NA,0,NA,NA,NA,NA,NA
2001,1,4,4,1209,1215,1244,1255,US,512,N418дв,35,40,23,-11,-6,GSP,CLT,75,5,7,0,NA,0,NA,NA,NA,NA,NA
2001,1,5,5,1212,1215,1250,1255,US,512,N437дв,38,40,26,-5,-3,GSP,CLT,75,3,9,0,NA,0,NA,NA,NA,NA,NA
2001,1,7,7,1219,1215,1250,1255,US,512,N421дв,31,40,18,-5,4,GSP,CLT,75,5,8,0,NA,0,NA,NA,NA,NA,NA
2001,1,8,1,1209,1215,1256,1255,US,512,N405дв,47,40,25,1,-6,GSP,CLT,75,5,17,0,NA,0,NA,NA,NA,NA,NA
2001,1,9,2,1210,1215,1248,1255,US,512,N404дв,38,40,24,-7,-5,GSP,CLT,75,4,10,0,NA,0,NA,NA,NA,NA,NA
2001,1,10,3,1211,1215,1259,1255,US,512,N429дв,48,40,25,4,-4,GSP,CLT,75,3,20,0,NA,0,NA,NA,NA,NA,NA
2001,1,11,4,1213,1215,1301,1255,US,512,N419дв,48,40,30,6,-2,GSP,CLT,75,5,13,0,NA,0,NA,NA,NA,NA,NA
2001,1,12,5,NA,1215,NA,1255,US,512,дNKNOж,NA,40,NA,NA,NA,GSP,CLT,75,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,1,13,6,1209,1215,1248,1255,US,512,N409дв,39,40,25,-7,-6,GSP,CLT,75,4,10,0,NA,0,NA,NA,NA,NA,NA
2001,1,14,7,1207,1215,1257,1255,US,512,N422дв,50,40,26,2,-8,GSP,CLT,75,9,15,0,NA,0,NA,NA,NA,NA,NA
2001,1,15,1,1216,1215,1303,1255,US,512,N444дв,47,40,28,8,1,GSP,CLT,75,6,13,0,NA,0,NA,NA,NA,NA,NA
2001,1,16,2,1210,1215,1304,1255,US,512,N427дв,54,40,32,9,-5,GSP,CLT,75,5,17,0,NA,0,NA,NA,NA,NA,NA
2001,1,17,3,1211,1215,1255,1255,US,512,N435дв,44,40,28,0,-4,GSP,CLT,75,6,10,0,NA,0,NA,NA,NA,NA,NA
2001,1,18,4,1211,1215,1307,1255,US,512,N439дв,56,40,28,12,-4,GSP,CLT,75,7,21,0,NA,0,NA,NA,NA,NA,NA
2001,1,19,5,1211,1215,1302,1255,US,512,N412дв,51,40,19,7,-4,GSP,CLT,75,6,26,0,NA,0,NA,NA,NA,NA,NA
2001,1,20,6,1210,1215,1302,1255,US,512,N438дв,52,40,32,7,-5,GSP,CLT,75,9,11,0,NA,0,NA,NA,NA,NA,NA
2001,1,21,7,NA,1215,NA,1255,US,512,дNKNOж,NA,40,NA,NA,NA,GSP,CLT,75,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,1,22,1,1209,1215,1245,1255,US,512,N439дв,36,40,24,-10,-6,GSP,CLT,75,5,7,0,NA,0,NA,NA,NA,NA,NA
2001,1,23,2,1210,1215,1256,1255,US,512,N424дв,46,40,26,1,-5,GSP,CLT,75,4,16,0,NA,0,NA,NA,NA,NA,NA
2001,1,24,3,1213,1215,1257,1255,US,512,N407дв,44,40,24,2,-2,GSP,CLT,75,5,15,0,NA,0,NA,NA,NA,NA,NA
2001,1,25,4,1209,1215,1249,1255,US,512,N423дв,40,40,24,-6,-6,GSP,CLT,75,7,9,0,NA,0,NA,NA,NA,NA,NA
2001,1,26,5,1214,1215,1255,1255,US,512,N404дв,41,40,23,0,-1,GSP,CLT,75,5,13,0,NA,0,NA,NA,NA,NA,NA
2001,1,27,6,1208,1215,1252,1255,US,512,N433дв,44,40,21,-3,-7,GSP,CLT,75,8,15,0,NA,0,NA,NA,NA,NA,NA
2001,1,28,7,1210,1215,1247,1255,US,512,N777Aд,37,40,21,-8,-5,GSP,CLT,75,6,10,0,NA,0,NA,NA,NA,NA,NA
2001,1,29,1,1208,1215,1244,1255,US,512,N417дв,36,40,25,-11,-7,GSP,CLT,75,3,8,0,NA,0,NA,NA,NA,NA,NA
2001,1,30,2,1210,1215,1250,1255,US,512,N423дв,40,40,23,-5,-5,GSP,CLT,75,4,13,0,NA,0,NA,NA,NA,NA,NA
2001,1,31,3,1209,1215,1248,1255,US,512,N441дв,39,40,26,-7,-6,GSP,CLT,75,4,9,0,NA,0,NA,NA,NA,NA,NA
2001,1,1,1,1230,1230,1337,1343,US,515,N559Aд,67,73,49,-6,0,PHL,BOS,280,7,11,0,NA,0,NA,NA,NA,NA,NA
2001,1,2,2,1330,1230,1447,1343,US,515,N589дв,77,73,54,64,60,PHL,BOS,280,10,13,0,NA,0,NA,NA,NA,NA,NA
2001,1,3,3,1227,1230,1330,1343,US,515,N341дв,63,73,50,-13,-3,PHL,BOS,280,5,8,0,NA,0,NA,NA,NA,NA,NA
2001,1,4,4,NA,1230,NA,1343,US,515,дNKNOж,NA,73,NA,NA,NA,PHL,BOS,280,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,1,5,5,1224,1230,1346,1343,US,515,N576дв,82,73,47,3,-6,PHL,BOS,280,4,31,0,NA,0,NA,NA,NA,NA,NA
2001,1,6,6,1224,1230,1343,1343,US,515,N767дж,79,73,57,0,-6,PHL,BOS,280,9,13,0,NA,0,NA,NA,NA,NA,NA
2001,1,7,7,1224,1230,1329,1344,US,515,N506Aд,65,74,51,-15,-6,PHL,BOS,280,5,9,0,NA,0,NA,NA,NA,NA,NA
2001,1,8,1,1225,1230,1337,1344,US,515,N592дв,72,74,43,-7,-5,PHL,BOS,280,11,18,0,NA,0,NA,NA,NA,NA,NA
2001,1,9,2,1236,1230,1425,1344,US,515,N532Aд,109,74,74,41,6,PHL,BOS,280,7,28,0,NA,0,NA,NA,NA,NA,NA
2001,1,10,3,1226,1230,1341,1344,US,515,N562Aд,75,74,53,-3,-4,PHL,BOS,280,8,14,0,NA,0,NA,NA,NA,NA,NA
2001,1,11,4,1224,1230,1356,1344,US,515,N373дв,92,74,56,12,-6,PHL,BOS,280,6,30,0,NA,0,NA,NA,NA,NA,NA
2001,1,12,5,1228,1230,1333,1344,US,515,N528Aд,65,74,48,-11,-2,PHL,BOS,280,9,8,0,NA,0,NA,NA,NA,NA,NA
2001,1,13,6,1224,1230,1333,1344,US,515,N385дв,69,74,50,-11,-6,PHL,BOS,280,6,13,0,NA,0,NA,NA,NA,NA,NA
2001,1,14,7,1225,1230,1335,1344,US,515,N526Aд,70,74,54,-9,-5,PHL,BOS,280,5,11,0,NA,0,NA,NA,NA,NA,NA
2001,1,15,1,1227,1230,1400,1344,US,515,N300Aд,93,74,50,16,-3,PHL,BOS,280,23,20,0,NA,0,NA,NA,NA,NA,NA
2001,1,16,2,NA,1230,NA,1344,US,515,дNKNOж,NA,74,NA,NA,NA,PHL,BOS,280,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,1,17,3,1226,1230,1342,1344,US,515,N350дв,76,74,52,-2,-4,PHL,BOS,280,7,17,0,NA,0,NA,NA,NA,NA,NA
2001,1,18,4,1244,1230,1405,1344,US,515,N531Aд,81,74,43,21,14,PHL,BOS,280,12,26,0,NA,0,NA,NA,NA,NA,NA
2001,1,19,5,1255,1230,1359,1344,US,515,N530Aд,64,74,47,15,25,PHL,BOS,280,7,10,0,NA,0,NA,NA,NA,NA,NA
2001,1,20,6,1224,1230,1322,1344,US,515,N559Aд,58,74,40,-22,-6,PHL,BOS,280,8,10,0,NA,0,NA,NA,NA,NA,NA
2001,1,21,7,1224,1230,1346,1344,US,515,N584дв,82,74,54,2,-6,PHL,BOS,280,8,20,0,NA,0,NA,NA,NA,NA,NA
2001,1,22,1,1225,1230,1424,1344,US,515,N575дв,119,74,57,40,-5,PHL,BOS,280,9,53,0,NA,0,NA,NA,NA,NA,NA
2001,1,23,2,1229,1230,1338,1344,US,515,N523Aд,69,74,52,-6,-1,PHL,BOS,280,6,11,0,NA,0,NA,NA,NA,NA,NA
2001,1,24,3,1227,1230,1331,1344,US,515,N335дв,64,74,46,-13,-3,PHL,BOS,280,8,10,0,NA,0,NA,NA,NA,NA,NA
2001,1,25,4,1226,1230,1333,1344,US,515,N563дв,67,74,48,-11,-4,PHL,BOS,280,8,11,0,NA,0,NA,NA,NA,NA,NA
2001,1,26,5,1225,1230,1339,1344,US,515,N342дв,74,74,54,-5,-5,PHL,BOS,280,6,14,0,NA,0,NA,NA,NA,NA,NA
2001,1,27,6,1238,1230,1351,1344,US,515,N528Aд,73,74,53,7,8,PHL,BOS,280,4,16,0,NA,0,NA,NA,NA,NA,NA
2001,1,28,7,1234,1230,1336,1344,US,515,N524Aд,62,74,48,-8,4,PHL,BOS,280,7,7,0,NA,0,NA,NA,NA,NA,NA
2001,1,29,1,1344,1230,1501,1344,US,515,N389дв,77,74,54,77,74,PHL,BOS,280,9,14,0,NA,0,NA,NA,NA,NA,NA
2001,1,30,2,1245,1230,1349,1344,US,515,N512Aд,64,74,46,5,15,PHL,BOS,280,8,10,0,NA,0,NA,NA,NA,NA,NA
2001,1,31,3,1224,1230,1328,1344,US,515,N342дв,64,74,42,-16,-6,PHL,BOS,280,8,14,0,NA,0,NA,NA,NA,NA,NA
2001,1,1,1,1044,1050,1138,1146,US,515,N559Aд,54,56,41,-8,-6,RIC,PHL,198,3,10,0,NA,0,NA,NA,NA,NA,NA
2001,1,2,2,1048,1050,1140,1146,US,515,N515Aд,52,56,40,-6,-2,RIC,PHL,198,4,8,0,NA,0,NA,NA,NA,NA,NA
2001,1,3,3,1045,1050,1135,1146,US,515,N341дв,50,56,37,-11,-5,RIC,PHL,198,3,10,0,NA,0,NA,NA,NA,NA,NA
2001,1,4,4,1120,1050,1218,1146,US,515,N391дв,58,56,40,32,30,RIC,PHL,198,3,15,0,NA,0,NA,NA,NA,NA,NA
2001,1,5,5,1041,1050,1130,1146,US,515,N576дв,49,56,33,-16,-9,RIC,PHL,198,4,12,0,NA,0,NA,NA,NA,NA,NA
2001,1,6,6,1047,1050,1142,1146,US,515,N767дж,55,56,44,-4,-3,RIC,PHL,198,4,7,0,NA,0,NA,NA,NA,NA,NA
2001,1,7,7,1045,1050,1144,1147,US,515,N506Aд,59,57,39,-3,-5,RIC,PHL,198,4,16,0,NA,0,NA,NA,NA,NA,NA
2001,1,8,1,1044,1050,1137,1147,US,515,N592дв,53,57,39,-10,-6,RIC,PHL,198,4,10,0,NA,0,NA,NA,NA,NA,NA
2001,1,9,2,1047,1050,1150,1147,US,515,N532Aд,63,57,45,3,-3,RIC,PHL,198,4,14,0,NA,0,NA,NA,NA,NA,NA
2001,1,10,3,1046,1050,1152,1147,US,515,N562Aд,66,57,45,5,-4,RIC,PHL,198,4,17,0,NA,0,NA,NA,NA,NA,NA
2001,1,11,4,1046,1050,1143,1147,US,515,N373дв,57,57,42,-4,-4,RIC,PHL,198,7,8,0,NA,0,NA,NA,NA,NA,NA
2001,1,12,5,1044,1050,1144,1147,US,515,N528Aд,60,57,40,-3,-6,RIC,PHL,198,5,15,0,NA,0,NA,NA,NA,NA,NA
